case,config,pca_thickness_ratio,eigen_ratio_small_large,section_count,multi_layer_section_ratio,dense_section_ratio,front_back_separation_ratio,mean_thin_axis_layers,depth_layer_entropy,torso_cross_section_area_cv_proxy,occupied_voxels,largest_component_ratio,component_count,part_largest_component_ratio_mean,anti_billboard_score_v2,billboard_risk_v2,billboard_fail_v2,adjacency_collision_score_v4,adjacency_collision_fail_v4,part_presence_score,valid_contact_score,invalid_overlap_penalty,adjacent_overmerge_penalty,distant_separation_score,semantic_order_score,combined_topology_volume_score_v4,combined_fail_v4
0021_03_frame001,posthoc_surfel_only,0.32373014412533785,0.02077764583564413,157,0.3248407643312102,0.18471337579617833,0.10191082802547771,2.2038216560509554,0.09865265758263116,0.6241782498805872,297,0.9595959595959596,8,1.0,0.4258749025282402,0.6240593574622068,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0021_03_frame001,tiny_synthetic_token_control,0.32740281930957565,0.02081769309553632,166,0.3253012048192771,0.18674698795180722,0.08433734939759036,2.1987951807228914,0.09416154446491355,0.5128857376691544,294,0.8367346938775511,11,1.0,0.4126268167206759,0.6284040422928564,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
current_v895_0021_03,part_coverage_canonical_surfel_true,0.4076419790863759,0.1240189005374154,118,0.8898305084745762,0.6610169491525424,0.025423728813559324,4.161016949152542,0.45124546809603716,0.928944996983229,336,1.0,1,0.9895219979938542,0.6904595631725792,0.38385603658607914,True,0.6604543206688447,False,1.0,0.22220173996102646,0.33657961995546054,0.0,0.5895078760095355,0.3333333333333333,0.6766571516208613,True
current_v895_0021_03,multishell_topology_decoder_true,0.44448062634880015,0.04117582030099338,122,0.6967213114754098,0.5901639344262295,0.03278688524590164,4.10655737704918,0.33382364115134094,1.1442950366269955,379,0.9683377308707124,3,0.6154633641792044,0.6236559423726586,0.48105352425336934,True,0.5385478287521248,True,1.0,0.5545447905092297,0.8770391421381327,0.5849931870895061,0.3806229896968102,0.6666666666666666,0.5845062101072132,True
current_v895_0021_03,part_pair_exclusion_true,0.582776195559356,0.07702491603954163,128,0.75,0.53125,0.0078125,3.5546875,0.312674029035867,1.1870850740874623,343,0.9620991253644315,4,0.6188682539936047,0.6208460837204275,0.4877582953147682,True,0.5663876033239189,True,1.0,0.5543190200864396,0.868461241074633,0.45870552092433875,0.46384331537395507,0.6666666666666666,0.5957951827380336,True
current_v895_0021_03,real_vggt_baseline_only,0.3295129724029196,0.022347418462169113,161,0.30434782608695654,0.16770186335403728,0.11801242236024845,2.1739130434782608,0.10591273075629729,0.5162101626622235,289,0.9238754325259516,10,1.0,0.4215960286039639,0.6197007844090139,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
current_v895_0021_03,same_topology_no_semantic,0.1296316236613121,0.009116044165050673,124,0.8387096774193549,0.5564516129032258,0.0,3.814516129032258,0.4618188230295765,0.7338961940900729,340,1.0,1,1.0,0.5255679127685778,0.533143782758628,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
current_v895_0021_03,shuffled_smpl_feature,0.31888896731242344,0.030285891039187544,146,0.5,0.3013698630136986,0.02054794520547945,2.9452054794520546,0.20760429731571897,0.7914334948988249,329,0.9908814589665653,3,1.0,0.4812033043458524,0.5821113752460536,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
current_v895_0021_03,thickness_only_control,0.38857768786732055,0.052632822810609284,162,0.3333333333333333,0.16049382716049382,0.06790123456790123,2.2037037037037037,0.11648014858480975,0.5202325522151586,322,0.9472049689440993,8,1.0,0.4512002929905857,0.590418311186627,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
current_v895_0021_03,posthoc_surfel_only,0.3233726512386623,0.02197282324900902,158,0.34177215189873417,0.16455696202531644,0.12658227848101267,2.2278481012658227,0.10850744757974938,0.6340641783309351,288,0.9652777777777778,8,1.0,0.43131285372442085,0.619412280542054,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
